0.198385E+00	0.627572E+02	0.446396E+00
0.201120E+00	0.634179E+02	0.441127E+00
0.203855E+00	0.629166E+02	0.436688E+00
0.206590E+00	0.621340E+02	0.423841E+00
0.209325E+00	0.621505E+02	0.429613E+00
0.212061E+00	0.619865E+02	0.416348E+00
0.214796E+00	0.625067E+02	0.415311E+00
0.217531E+00	0.616879E+02	0.408265E+00
0.220266E+00	0.610807E+02	0.404487E+00
0.223001E+00	0.617203E+02	0.399142E+00
0.225736E+00	0.615562E+02	0.396201E+00
0.228471E+00	0.611421E+02	0.393383E+00
0.231206E+00	0.615604E+02	0.389603E+00
0.233941E+00	0.612635E+02	0.390171E+00
0.236676E+00	0.610266E+02	0.379833E+00
0.239411E+00	0.604681E+02	0.382814E+00
0.242146E+00	0.602716E+02	0.381145E+00
0.244882E+00	0.596497E+02	0.372795E+00
0.247617E+00	0.601845E+02	0.375941E+00
0.250352E+00	0.597560E+02	0.370073E+00
0.253087E+00	0.600942E+02	0.374259E+00
0.255822E+00	0.592246E+02	0.365993E+00
0.258557E+00	0.588540E+02	0.362178E+00
0.261292E+00	0.587705E+02	0.364204E+00
0.264027E+00	0.583414E+02	0.360077E+00
0.266762E+00	0.584358E+02	0.361273E+00
0.269497E+00	0.582352E+02	0.354236E+00
0.272232E+00	0.579093E+02	0.352942E+00
0.274968E+00	0.575658E+02	0.355115E+00
0.277703E+00	0.576688E+02	0.350907E+00
0.280438E+00	0.575340E+02	0.354197E+00
0.283173E+00	0.568232E+02	0.339217E+00
0.285908E+00	0.568678E+02	0.344629E+00
0.288643E+00	0.561794E+02	0.342307E+00
0.291378E+00	0.564271E+02	0.335855E+00
0.294113E+00	0.558684E+02	0.339468E+00
0.296848E+00	0.554369E+02	0.331621E+00
0.299583E+00	0.552755E+02	0.336779E+00
0.302318E+00	0.553720E+02	0.335157E+00
0.305053E+00	0.550129E+02	0.329241E+00
0.307789E+00	0.548416E+02	0.333174E+00
0.310524E+00	0.542981E+02	0.325409E+00
0.313259E+00	0.541956E+02	0.329317E+00
0.315994E+00	0.537212E+02	0.323880E+00
0.318729E+00	0.534585E+02	0.320437E+00
0.321464E+00	0.534987E+02	0.328004E+00
0.324199E+00	0.527287E+02	0.316950E+00
0.326934E+00	0.528524E+02	0.320824E+00
0.329669E+00	0.523897E+02	0.316467E+00
0.332404E+00	0.519787E+02	0.312570E+00
0.335139E+00	0.520428E+02	0.318196E+00
0.337875E+00	0.512364E+02	0.311183E+00
0.340610E+00	0.513075E+02	0.309507E+00
0.343345E+00	0.509314E+02	0.309461E+00
0.346080E+00	0.508231E+02	0.307419E+00
0.348815E+00	0.506704E+02	0.307847E+00
0.351550E+00	0.503615E+02	0.304263E+00
0.354285E+00	0.495863E+02	0.302388E+00
0.357020E+00	0.495479E+02	0.301303E+00
0.359755E+00	0.491691E+02	0.299540E+00
0.362490E+00	0.492616E+02	0.297699E+00
0.365225E+00	0.486192E+02	0.295763E+00
0.367960E+00	0.485790E+02	0.297239E+00
0.370696E+00	0.481455E+02	0.294681E+00
0.373431E+00	0.476616E+02	0.291365E+00
0.376166E+00	0.474129E+02	0.286581E+00
0.378901E+00	0.471298E+02	0.289545E+00
0.381636E+00	0.467451E+02	0.285420E+00
0.384371E+00	0.465230E+02	0.286746E+00
0.387106E+00	0.463785E+02	0.283221E+00
0.389841E+00	0.461217E+02	0.280683E+00
0.392576E+00	0.457181E+02	0.282360E+00
0.395311E+00	0.452799E+02	0.276486E+00
0.398046E+00	0.450670E+02	0.276473E+00
0.400781E+00	0.450920E+02	0.276997E+00
0.403517E+00	0.446212E+02	0.272499E+00
0.406252E+00	0.440850E+02	0.275837E+00
0.408987E+00	0.441867E+02	0.268925E+00
0.411722E+00	0.437720E+02	0.268952E+00
0.414457E+00	0.434101E+02	0.268257E+00
0.417192E+00	0.432554E+02	0.265631E+00
0.419927E+00	0.425463E+02	0.265542E+00
0.422662E+00	0.422402E+02	0.260813E+00
0.425397E+00	0.421547E+02	0.262738E+00
0.428132E+00	0.414774E+02	0.258950E+00
0.430867E+00	0.413121E+02	0.255827E+00
0.433603E+00	0.410184E+02	0.256230E+00
0.436338E+00	0.408176E+02	0.253231E+00
0.439073E+00	0.405364E+02	0.256179E+00
0.441808E+00	0.401059E+02	0.250210E+00
0.444543E+00	0.398192E+02	0.247198E+00
0.447278E+00	0.395749E+02	0.250583E+00
0.450013E+00	0.390714E+02	0.244784E+00
0.452748E+00	0.391419E+02	0.247675E+00
0.455483E+00	0.383887E+02	0.241940E+00
0.458218E+00	0.382125E+02	0.240956E+00
0.460953E+00	0.378358E+02	0.240766E+00
0.463688E+00	0.374507E+02	0.238757E+00
0.466424E+00	0.373675E+02	0.237233E+00
0.469159E+00	0.373296E+02	0.236262E+00
0.471894E+00	0.366679E+02	0.234778E+00
0.474629E+00	0.361589E+02	0.232352E+00
0.477364E+00	0.361046E+02	0.232009E+00
0.480099E+00	0.358619E+02	0.229540E+00
0.482834E+00	0.359196E+02	0.229527E+00
0.485569E+00	0.354002E+02	0.228052E+00
0.488304E+00	0.350307E+02	0.226656E+00
0.491039E+00	0.346372E+02	0.221597E+00
0.493774E+00	0.344536E+02	0.222348E+00
0.496509E+00	0.341919E+02	0.222040E+00
0.499245E+00	0.338324E+02	0.220772E+00
0.501980E+00	0.337632E+02	0.218212E+00
0.504715E+00	0.332577E+02	0.217933E+00
0.507450E+00	0.334339E+02	0.217320E+00
0.510185E+00	0.329493E+02	0.215992E+00
0.512920E+00	0.323142E+02	0.212361E+00
0.515655E+00	0.322652E+02	0.211226E+00
0.518390E+00	0.320033E+02	0.211432E+00
0.521125E+00	0.314679E+02	0.210115E+00
0.523860E+00	0.312168E+02	0.208882E+00
0.526595E+00	0.312373E+02	0.206750E+00
0.529331E+00	0.309399E+02	0.205056E+00
0.532066E+00	0.306624E+02	0.204615E+00
0.534801E+00	0.305667E+02	0.204375E+00
0.537536E+00	0.303844E+02	0.202683E+00
0.540271E+00	0.299692E+02	0.199940E+00
0.543006E+00	0.294029E+02	0.198731E+00
0.545741E+00	0.291696E+02	0.198254E+00
0.548476E+00	0.290061E+02	0.195336E+00
0.551211E+00	0.287956E+02	0.196536E+00
0.553946E+00	0.286503E+02	0.193165E+00
0.556681E+00	0.281625E+02	0.194584E+00
0.559416E+00	0.279422E+02	0.190427E+00
0.562152E+00	0.276433E+02	0.188715E+00
0.564887E+00	0.275332E+02	0.191370E+00
0.567622E+00	0.275569E+02	0.187797E+00
0.570357E+00	0.270960E+02	0.188556E+00
0.573092E+00	0.265472E+02	0.184615E+00
0.575827E+00	0.257143E+02	0.179149E+00
0.578562E+00	0.264667E+02	0.184514E+00
0.581297E+00	0.251555E+02	0.176760E+00
0.584032E+00	0.261534E+02	0.186021E+00
0.586767E+00	0.253776E+02	0.177822E+00
0.589502E+00	0.251476E+02	0.178851E+00
0.592238E+00	0.249849E+02	0.179153E+00
0.594973E+00	0.249026E+02	0.174342E+00
0.597708E+00	0.247911E+02	0.177097E+00
0.600443E+00	0.241792E+02	0.173466E+00
0.603178E+00	0.244509E+02	0.175816E+00
0.605913E+00	0.239283E+02	0.173543E+00
0.608648E+00	0.240474E+02	0.174044E+00
0.611383E+00	0.237021E+02	0.173477E+00
0.614118E+00	0.232712E+02	0.170867E+00
0.616853E+00	0.227528E+02	0.166509E+00
0.619588E+00	0.222323E+02	0.163919E+00
0.622323E+00	0.231754E+02	0.169897E+00
0.625059E+00	0.224818E+02	0.168327E+00
0.627794E+00	0.211768E+02	0.155267E+00
0.630529E+00	0.215992E+02	0.161222E+00
0.633264E+00	0.220544E+02	0.164381E+00
0.635999E+00	0.214902E+02	0.162060E+00
0.638734E+00	0.211532E+02	0.161777E+00
0.641469E+00	0.211351E+02	0.157925E+00
0.644204E+00	0.203380E+02	0.153913E+00
0.646939E+00	0.204411E+02	0.156185E+00
0.649674E+00	0.206336E+02	0.159800E+00
0.652409E+00	0.194163E+02	0.150165E+00
0.655144E+00	0.201908E+02	0.155636E+00
0.657880E+00	0.196382E+02	0.153981E+00
0.660615E+00	0.196455E+02	0.153036E+00
0.663350E+00	0.193905E+02	0.151980E+00
0.666085E+00	0.191639E+02	0.149468E+00
0.668820E+00	0.188872E+02	0.149600E+00
0.671555E+00	0.190159E+02	0.152194E+00
0.674290E+00	0.185343E+02	0.147853E+00
0.677025E+00	0.183349E+02	0.146465E+00
0.679760E+00	0.186434E+02	0.146507E+00
0.682495E+00	0.181929E+02	0.147829E+00
0.685230E+00	0.178193E+02	0.144316E+00
0.687966E+00	0.182837E+02	0.146902E+00
0.690701E+00	0.172949E+02	0.142870E+00
0.693436E+00	0.173242E+02	0.141456E+00
0.696171E+00	0.176322E+02	0.144371E+00
0.698906E+00	0.174209E+02	0.144121E+00
0.701641E+00	0.166696E+02	0.139667E+00
0.704376E+00	0.169553E+02	0.142541E+00
0.707111E+00	0.164378E+02	0.137238E+00
0.709846E+00	0.162290E+02	0.137954E+00
0.712581E+00	0.162803E+02	0.137630E+00
0.715316E+00	0.160699E+02	0.135953E+00
0.718051E+00	0.150478E+02	0.129611E+00
0.720787E+00	0.159377E+02	0.136275E+00
0.723522E+00	0.154230E+02	0.133308E+00
0.726257E+00	0.151906E+02	0.132099E+00
0.728992E+00	0.149563E+02	0.129817E+00
0.731727E+00	0.152191E+02	0.132235E+00
0.734462E+00	0.148005E+02	0.129643E+00
0.737197E+00	0.145471E+02	0.130450E+00
0.739932E+00	0.142182E+02	0.127191E+00
0.742667E+00	0.143776E+02	0.129790E+00
0.745402E+00	0.141043E+02	0.127322E+00
0.748137E+00	0.140321E+02	0.126785E+00
0.750872E+00	0.137187E+02	0.126204E+00
0.753608E+00	0.135982E+02	0.124813E+00
0.756343E+00	0.136649E+02	0.125330E+00
0.759078E+00	0.137777E+02	0.127228E+00
0.761813E+00	0.137139E+02	0.127466E+00
0.764548E+00	0.130728E+02	0.122584E+00
0.767283E+00	0.131986E+02	0.122899E+00
0.770018E+00	0.128636E+02	0.122093E+00
0.772753E+00	0.125816E+02	0.120736E+00
0.775488E+00	0.124444E+02	0.119087E+00
0.778223E+00	0.123740E+02	0.119206E+00
0.780958E+00	0.124472E+02	0.119911E+00
0.783694E+00	0.120668E+02	0.117595E+00
0.786429E+00	0.116942E+02	0.115577E+00
0.789164E+00	0.116250E+02	0.116345E+00
0.791899E+00	0.117966E+02	0.115639E+00
0.794634E+00	0.118916E+02	0.118850E+00
0.797369E+00	0.112368E+02	0.113308E+00
0.800104E+00	0.113223E+02	0.114067E+00
0.802839E+00	0.110812E+02	0.114258E+00
0.805574E+00	0.108059E+02	0.112801E+00
0.808309E+00	0.108029E+02	0.113633E+00
0.811044E+00	0.108511E+02	0.115866E+00
0.813779E+00	0.107018E+02	0.113362E+00
0.816515E+00	0.105507E+02	0.112674E+00
0.819250E+00	0.105924E+02	0.114449E+00
0.821985E+00	0.105437E+02	0.115339E+00
0.824720E+00	0.103308E+02	0.114588E+00
0.827455E+00	0.982043E+01	0.110013E+00
0.830190E+00	0.987310E+01	0.110985E+00
0.832925E+00	0.974881E+01	0.110965E+00
0.835660E+00	0.951703E+01	0.110199E+00
0.838395E+00	0.957145E+01	0.109659E+00
0.841130E+00	0.937395E+01	0.110306E+00
0.843865E+00	0.918510E+01	0.108673E+00
0.846601E+00	0.938792E+01	0.110127E+00
0.849336E+00	0.955816E+01	0.113935E+00
0.852071E+00	0.911315E+01	0.108274E+00
0.854806E+00	0.917391E+01	0.112906E+00
0.857541E+00	0.879459E+01	0.108527E+00
0.860276E+00	0.890253E+01	0.110485E+00
0.863011E+00	0.850196E+01	0.107818E+00
0.865746E+00	0.839485E+01	0.106314E+00
0.868481E+00	0.848235E+01	0.109024E+00
0.871216E+00	0.813773E+01	0.105508E+00
0.873951E+00	0.820402E+01	0.105846E+00
0.876686E+00	0.819277E+01	0.107284E+00
0.879422E+00	0.802955E+01	0.104641E+00
0.882157E+00	0.778833E+01	0.104872E+00
0.884892E+00	0.763207E+01	0.101777E+00
0.887627E+00	0.758366E+01	0.105456E+00
0.890362E+00	0.751455E+01	0.105211E+00
0.893097E+00	0.766602E+01	0.103791E+00
0.895832E+00	0.721572E+01	0.102194E+00
0.898567E+00	0.750281E+01	0.105219E+00
0.901302E+00	0.746909E+01	0.106932E+00
0.904037E+00	0.727444E+01	0.104823E+00
0.906772E+00	0.702245E+01	0.102957E+00
0.909507E+00	0.707133E+01	0.103156E+00
0.912243E+00	0.679526E+01	0.102322E+00
0.914978E+00	0.687669E+01	0.102416E+00
0.917713E+00	0.688066E+01	0.102665E+00
0.920448E+00	0.664915E+01	0.101673E+00
0.923183E+00	0.653845E+01	0.100478E+00
0.925918E+00	0.650643E+01	0.102126E+00
0.928653E+00	0.639426E+01	0.101031E+00
0.931388E+00	0.638818E+01	0.980921E-01
0.934123E+00	0.620814E+01	0.101044E+00
0.936858E+00	0.629191E+01	0.100644E+00
0.939593E+00	0.636862E+01	0.101834E+00
0.942329E+00	0.604701E+01	0.986052E-01
0.945064E+00	0.614589E+01	0.100416E+00
0.947799E+00	0.608263E+01	0.101465E+00
0.950534E+00	0.577057E+01	0.977763E-01
0.953269E+00	0.574088E+01	0.980712E-01
0.956004E+00	0.562152E+01	0.983575E-01
0.958739E+00	0.597079E+01	0.101262E+00
0.961474E+00	0.567508E+01	0.998623E-01
0.964209E+00	0.538701E+01	0.954586E-01
0.966944E+00	0.536845E+01	0.974186E-01
0.969679E+00	0.566146E+01	0.100371E+00
0.972414E+00	0.545535E+01	0.994751E-01
0.975150E+00	0.551650E+01	0.100426E+00
0.977885E+00	0.521228E+01	0.949908E-01
0.980620E+00	0.523115E+01	0.973375E-01
0.983355E+00	0.504120E+01	0.939012E-01
0.986090E+00	0.504075E+01	0.960827E-01
0.988825E+00	0.490526E+01	0.937179E-01
0.991560E+00	0.504273E+01	0.961354E-01
0.994295E+00	0.483697E+01	0.960632E-01
0.997030E+00	0.470738E+01	0.953760E-01
0.999765E+00	0.458491E+01	0.927437E-01
0.100250E+01	0.470370E+01	0.950850E-01
0.100524E+01	0.479237E+01	0.956804E-01
0.100797E+01	0.446785E+01	0.949547E-01
0.101071E+01	0.460184E+01	0.932249E-01
0.101344E+01	0.454771E+01	0.921707E-01
0.101618E+01	0.443320E+01	0.937329E-01
0.101891E+01	0.425767E+01	0.928055E-01
0.102165E+01	0.435851E+01	0.946544E-01
0.102438E+01	0.424735E+01	0.906589E-01
0.102712E+01	0.424049E+01	0.928748E-01
0.102985E+01	0.432199E+01	0.941415E-01
0.103259E+01	0.403454E+01	0.909985E-01
0.103532E+01	0.422085E+01	0.942444E-01
0.103806E+01	0.417307E+01	0.944182E-01
0.104079E+01	0.401214E+01	0.933759E-01
0.104353E+01	0.396013E+01	0.905142E-01
0.104626E+01	0.386183E+01	0.912167E-01
0.104900E+01	0.382666E+01	0.914297E-01
0.105173E+01	0.372876E+01	0.910116E-01
0.105447E+01	0.393707E+01	0.920663E-01
0.105720E+01	0.370159E+01	0.897429E-01
0.105994E+01	0.361355E+01	0.902504E-01
0.106267E+01	0.379043E+01	0.912481E-01
0.106541E+01	0.368995E+01	0.914771E-01
0.106814E+01	0.361835E+01	0.891051E-01
0.107088E+01	0.350130E+01	0.895638E-01
0.107361E+01	0.351281E+01	0.913186E-01
0.107635E+01	0.341041E+01	0.895293E-01
0.107908E+01	0.357047E+01	0.939297E-01
0.108182E+01	0.336018E+01	0.884494E-01
0.108455E+01	0.334651E+01	0.901607E-01
0.108729E+01	0.328554E+01	0.886283E-01
0.109002E+01	0.326252E+01	0.883621E-01
0.109276E+01	0.310957E+01	0.888277E-01
0.109549E+01	0.321762E+01	0.900259E-01
0.109823E+01	0.317588E+01	0.888773E-01
0.110096E+01	0.309373E+01	0.878779E-01
0.110370E+01	0.314391E+01	0.861062E-01
0.110643E+01	0.291083E+01	0.875989E-01
0.110917E+01	0.306351E+01	0.888845E-01
0.111190E+01	0.288229E+01	0.868022E-01
0.111464E+01	0.304809E+01	0.886591E-01
0.111737E+01	0.300938E+01	0.886776E-01
0.112011E+01	0.296337E+01	0.888336E-01
0.112284E+01	0.284032E+01	0.853626E-01
0.112558E+01	0.275764E+01	0.871933E-01
0.112831E+01	0.285936E+01	0.887394E-01
0.113105E+01	0.281860E+01	0.875601E-01
0.113378E+01	0.282429E+01	0.881512E-01
0.113652E+01	0.273770E+01	0.856822E-01
0.113925E+01	0.262171E+01	0.869217E-01
0.114199E+01	0.248478E+01	0.842437E-01
0.114472E+01	0.260449E+01	0.877023E-01
0.114746E+01	0.253883E+01	0.868171E-01
0.115020E+01	0.249265E+01	0.844379E-01
0.115293E+01	0.256490E+01	0.837208E-01
0.115567E+01	0.252534E+01	0.875999E-01
0.115840E+01	0.248567E+01	0.864546E-01
0.116114E+01	0.264647E+01	0.883481E-01
0.116387E+01	0.263512E+01	0.860098E-01
0.116661E+01	0.239613E+01	0.850943E-01
0.116934E+01	0.236240E+01	0.872168E-01
0.117208E+01	0.236444E+01	0.846181E-01
0.117481E+01	0.234028E+01	0.857194E-01
0.117755E+01	0.234744E+01	0.854628E-01
0.118028E+01	0.226557E+01	0.845310E-01
0.118302E+01	0.227132E+01	0.871820E-01
0.118575E+01	0.240672E+01	0.844615E-01
0.118849E+01	0.237424E+01	0.858690E-01
0.119122E+01	0.237074E+01	0.865213E-01
0.119396E+01	0.230653E+01	0.845724E-01
0.119669E+01	0.226562E+01	0.851649E-01
0.119943E+01	0.225941E+01	0.833717E-01
0.120216E+01	0.212071E+01	0.854472E-01
0.120490E+01	0.213771E+01	0.848729E-01
0.120763E+01	0.216748E+01	0.852512E-01
0.121037E+01	0.209349E+01	0.839721E-01
0.121310E+01	0.209627E+01	0.839797E-01
0.121584E+01	0.228123E+01	0.870185E-01
0.122131E+01	0.199775E+01	0.836996E-01
0.122404E+01	0.209338E+01	0.845700E-01
0.122678E+01	0.208406E+01	0.861932E-01
0.122951E+01	0.204625E+01	0.831216E-01
0.123225E+01	0.196248E+01	0.898091E-01
0.123498E+01	0.208403E+01	0.920528E-01
0.123772E+01	0.213981E+01	0.955778E-01
0.124045E+01	0.218241E+01	0.955372E-01
0.124319E+01	0.206665E+01	0.974095E-01
0.124592E+01	0.202300E+01	0.100575E+00
0.124866E+01	0.187429E+01	0.990375E-01
0.125139E+01	0.201702E+01	0.102775E+00
0.125413E+01	0.204166E+01	0.104933E+00
0.125686E+01	0.192701E+01	0.102681E+00
0.125960E+01	0.188532E+01	0.103368E+00
0.126233E+01	0.192372E+01	0.109751E+00
0.126507E+01	0.191507E+01	0.100386E+00
0.126780E+01	0.188002E+01	0.984116E-01
0.127054E+01	0.185784E+01	0.918733E-01
0.127327E+01	0.181805E+01	0.917413E-01
0.127601E+01	0.188538E+01	0.894751E-01
0.127874E+01	0.187811E+01	0.902602E-01
0.128148E+01	0.173356E+01	0.883413E-01
0.128421E+01	0.175911E+01	0.867281E-01
0.128695E+01	0.162972E+01	0.851676E-01
0.128968E+01	0.166157E+01	0.856631E-01
0.129242E+01	0.174359E+01	0.856409E-01
0.129515E+01	0.179676E+01	0.875899E-01
0.129789E+01	0.163159E+01	0.829401E-01
0.130062E+01	0.166526E+01	0.856410E-01
0.130336E+01	0.170383E+01	0.842015E-01
0.130609E+01	0.168302E+01	0.830706E-01
0.130883E+01	0.177023E+01	0.852654E-01
0.131157E+01	0.159262E+01	0.861288E-01
0.131430E+01	0.168365E+01	0.860141E-01
0.131704E+01	0.165413E+01	0.820297E-01
0.131977E+01	0.161443E+01	0.836346E-01
0.132251E+01	0.164120E+01	0.844268E-01
0.132524E+01	0.151876E+01	0.848134E-01
0.132798E+01	0.168336E+01	0.838137E-01
0.133071E+01	0.156998E+01	0.856060E-01
0.133345E+01	0.149188E+01	0.820936E-01
0.133618E+01	0.157898E+01	0.843924E-01
0.133892E+01	0.159542E+01	0.853708E-01
0.134165E+01	0.142816E+01	0.814738E-01
0.134439E+01	0.148621E+01	0.812353E-01
0.134712E+01	0.179400E+01	0.846208E-01
0.134986E+01	0.167495E+01	0.836552E-01
0.135259E+01	0.150515E+01	0.833538E-01
0.135533E+01	0.157497E+01	0.824893E-01
0.135806E+01	0.155240E+01	0.823984E-01
0.136080E+01	0.156764E+01	0.808358E-01
0.136353E+01	0.147792E+01	0.822251E-01
0.136627E+01	0.153302E+01	0.806801E-01
0.136900E+01	0.147885E+01	0.828402E-01
0.137174E+01	0.145803E+01	0.836243E-01
0.137447E+01	0.147757E+01	0.824278E-01
0.137721E+01	0.157126E+01	0.821477E-01
0.137994E+01	0.141115E+01	0.801831E-01
0.138268E+01	0.153703E+01	0.832634E-01
0.138541E+01	0.138718E+01	0.810126E-01
0.138815E+01	0.138893E+01	0.813081E-01
0.139088E+01	0.134126E+01	0.818255E-01
0.139362E+01	0.135376E+01	0.848276E-01
0.139635E+01	0.140424E+01	0.822135E-01
0.139909E+01	0.132008E+01	0.806310E-01
0.140182E+01	0.139595E+01	0.829230E-01
0.140456E+01	0.142587E+01	0.810401E-01
0.140729E+01	0.130664E+01	0.807684E-01
0.141003E+01	0.144779E+01	0.809485E-01
0.141276E+01	0.134935E+01	0.806367E-01
0.141550E+01	0.142496E+01	0.817095E-01
0.141823E+01	0.140126E+01	0.817471E-01
0.142097E+01	0.138109E+01	0.804030E-01
0.142370E+01	0.129652E+01	0.815513E-01
0.142644E+01	0.145312E+01	0.836746E-01
0.142917E+01	0.130274E+01	0.799562E-01
0.143191E+01	0.141032E+01	0.787402E-01
0.143464E+01	0.138971E+01	0.822272E-01
0.143738E+01	0.134417E+01	0.794616E-01
0.144011E+01	0.142098E+01	0.803856E-01
0.144285E+01	0.121548E+01	0.792151E-01
0.144558E+01	0.137159E+01	0.833213E-01
0.144832E+01	0.140376E+01	0.832133E-01
0.145105E+01	0.131073E+01	0.810437E-01
0.145379E+01	0.132596E+01	0.806704E-01
0.145652E+01	0.120060E+01	0.791242E-01
0.145926E+01	0.129124E+01	0.799944E-01
0.146199E+01	0.127463E+01	0.793437E-01
0.146473E+01	0.134393E+01	0.816616E-01
0.146747E+01	0.135141E+01	0.801804E-01
0.147020E+01	0.124302E+01	0.809190E-01
0.147294E+01	0.115485E+01	0.806091E-01
0.147567E+01	0.127577E+01	0.829151E-01
0.147841E+01	0.120347E+01	0.792736E-01
0.148114E+01	0.122654E+01	0.796174E-01
0.148388E+01	0.112233E+01	0.778210E-01
0.148661E+01	0.133001E+01	0.794685E-01
0.148935E+01	0.122143E+01	0.781605E-01
0.149208E+01	0.111179E+01	0.792038E-01
0.149482E+01	0.120632E+01	0.783554E-01
0.149755E+01	0.115994E+01	0.775416E-01
0.150029E+01	0.109349E+01	0.762946E-01
0.150302E+01	0.119425E+01	0.779614E-01
0.150576E+01	0.113249E+01	0.789645E-01
0.150849E+01	0.119280E+01	0.781773E-01
0.151123E+01	0.127176E+01	0.775207E-01
0.151396E+01	0.116610E+01	0.781416E-01
0.151670E+01	0.109272E+01	0.783868E-01
0.151943E+01	0.118152E+01	0.803346E-01
0.152217E+01	0.110141E+01	0.801727E-01
0.152490E+01	0.115173E+01	0.785214E-01
0.152764E+01	0.129721E+01	0.804194E-01
0.153037E+01	0.111584E+01	0.776376E-01
0.153311E+01	0.116159E+01	0.784162E-01
0.153584E+01	0.104148E+01	0.776982E-01
0.153858E+01	0.118234E+01	0.771422E-01
0.154131E+01	0.106454E+01	0.769960E-01
0.154405E+01	0.116837E+01	0.801776E-01
0.154678E+01	0.111402E+01	0.770389E-01
0.154952E+01	0.103452E+01	0.767701E-01
0.155225E+01	0.112521E+01	0.789672E-01
0.155499E+01	0.110916E+01	0.783759E-01
0.155772E+01	0.114958E+01	0.778416E-01
0.156046E+01	0.940281E+00	0.773055E-01
0.156319E+01	0.979760E+00	0.780312E-01
0.156593E+01	0.107679E+01	0.765527E-01
0.156866E+01	0.102959E+01	0.777217E-01
0.157140E+01	0.100715E+01	0.776212E-01
0.157413E+01	0.103393E+01	0.769091E-01
0.157687E+01	0.108822E+01	0.789097E-01
0.157960E+01	0.106286E+01	0.769230E-01
0.158234E+01	0.953870E+00	0.787052E-01
0.158507E+01	0.118743E+01	0.793706E-01
0.158781E+01	0.102369E+01	0.754561E-01
0.159054E+01	0.911280E+00	0.790583E-01
0.159328E+01	0.955705E+00	0.755972E-01
0.159601E+01	0.969133E+00	0.747340E-01
0.159875E+01	0.947045E+00	0.761848E-01
0.160148E+01	0.100131E+01	0.774048E-01
0.160422E+01	0.104238E+01	0.773672E-01
0.160695E+01	0.929149E+00	0.743229E-01
0.160969E+01	0.891407E+00	0.752115E-01
0.161242E+01	0.894183E+00	0.764046E-01
0.161516E+01	0.104142E+01	0.781475E-01
0.161789E+01	0.883241E+00	0.735442E-01
0.162063E+01	0.996226E+00	0.791015E-01
0.162336E+01	0.102232E+01	0.764721E-01
0.162610E+01	0.982832E+00	0.766140E-01
0.162884E+01	0.934007E+00	0.759868E-01
0.163157E+01	0.932451E+00	0.763097E-01
0.163431E+01	0.921740E+00	0.767281E-01
0.163704E+01	0.101746E+01	0.764593E-01
0.163978E+01	0.103411E+01	0.772412E-01
0.164251E+01	0.102077E+01	0.771122E-01
0.164525E+01	0.950329E+00	0.766393E-01
0.164798E+01	0.968695E+00	0.756967E-01
0.165072E+01	0.933819E+00	0.757043E-01
0.165345E+01	0.100159E+01	0.742749E-01
0.165619E+01	0.939648E+00	0.765376E-01
0.165892E+01	0.929256E+00	0.766178E-01
0.166166E+01	0.921669E+00	0.766293E-01
